32009;Turning Hand Clockwise
133684;Sliding Two Fingers Up
108022;Pulling Hand In
107048;Swiping Left
41578;Thumb Up
10672;Sliding Two Fingers Left
87070;Pulling Two Fingers In
74734;Sliding Two Fingers Left
2674;Sliding Two Fingers Up
29045;Sliding Two Fingers Left
142914;Rolling Hand Forward
70147;Thumb Up
37638;Doing other things
35645;No gesture
77364;Zooming Out With Two Fingers
33263;Doing other things
38360;Pulling Two Fingers In
62948;Doing other things
115874;Rolling Hand Backward
127960;Stop Sign
136747;Pulling Hand In
14576;Turning Hand Counterclockwise
99453;Turning Hand Clockwise
109536;Zooming Out With Two Fingers
12834;Swiping Down
64708;Zooming Out With Full Hand
133817;Zooming Out With Two Fingers
20385;Doing other things
25100;Thumb Up
28568;Stop Sign
130203;Swiping Up
82234;No gesture
103234;Swiping Up
59893;Sliding Two Fingers Down
97171;Turning Hand Clockwise
139494;Doing other things
117853;Rolling Hand Backward
141410;Rolling Hand Backward
14867;Pushing Two Fingers Away
51037;Thumb Down
31418;Zooming Out With Full Hand
41358;Pulling Hand In
73372;Rolling Hand Forward
34451;Swiping Right
19134;Zooming Out With Full Hand
100041;Shaking Hand
19980;Doing other things
115326;Swiping Right
129514;Thumb Down
72051;Zooming Out With Full Hand
30742;Sliding Two Fingers Left
28185;Pushing Hand Away
141174;Pushing Two Fingers Away
51945;Turning Hand Counterclockwise
140448;Zooming Out With Full Hand
1649;Pushing Hand Away
10997;Drumming Fingers
3853;Sliding Two Fingers Down
2754;Turning Hand Clockwise
25890;Zooming In With Full Hand
129700;Zooming In With Full Hand
18746;Thumb Up
54065;Zooming In With Full Hand
36222;Zooming Out With Full Hand
7299;Turning Hand Clockwise
25754;Shaking Hand
67091;Zooming In With Full Hand
123731;Swiping Left
18501;Pulling Two Fingers In
31493;Rolling Hand Forward
130691;Sliding Two Fingers Left
103055;No gesture
27767;Shaking Hand
53925;Stop Sign
258;Pushing Two Fingers Away
32789;Sliding Two Fingers Left
101515;Rolling Hand Backward
72374;Sliding Two Fingers Down
96731;Pushing Hand Away
2683;Swiping Right
145674;Pushing Two Fingers Away
62907;Swiping Right
130402;Thumb Up
85392;Shaking Hand
95601;Zooming In With Full Hand
120815;Sliding Two Fingers Left
17055;Rolling Hand Backward
71796;Drumming Fingers
3433;Rolling Hand Forward
24894;Doing other things
101747;Sliding Two Fingers Right
89682;Rolling Hand Backward
105019;Pushing Hand Away
58984;Turning Hand Counterclockwise
109932;No gesture
35337;Thumb Up
116209;Swiping Left
50777;Shaking Hand
417;Shaking Hand
105246;Pushing Hand Away
54504;Rolling Hand Forward
97230;Thumb Down
46062;Sliding Two Fingers Down
81822;Sliding Two Fingers Left
39886;Rolling Hand Backward
119853;Swiping Left
36849;Sliding Two Fingers Left
37869;Sliding Two Fingers Right
96023;Pushing Hand Away
146769;Swiping Left
92770;Rolling Hand Backward
141488;Sliding Two Fingers Up
42643;Sliding Two Fingers Down
116231;Zooming In With Full Hand
140582;Zooming Out With Full Hand
25840;Sliding Two Fingers Right
53865;Drumming Fingers
30389;Sliding Two Fingers Down
17008;Swiping Up
120069;Swiping Right
392;Zooming In With Full Hand
58210;Pulling Hand In
100004;Swiping Down
34048;Sliding Two Fingers Right
143266;Zooming In With Two Fingers
128128;Thumb Up
43126;Swiping Left
27510;Swiping Down
70409;Doing other things
76416;Doing other things
62875;Sliding Two Fingers Up
102988;Doing other things
95858;No gesture
44173;No gesture
46370;Rolling Hand Forward
60662;Zooming In With Full Hand
29898;Doing other things
47183;Turning Hand Counterclockwise
59317;Zooming Out With Two Fingers
68738;Sliding Two Fingers Down
70710;Swiping Right
39280;Pulling Two Fingers In
37290;Pushing Hand Away
107273;Drumming Fingers
74568;Zooming In With Full Hand
42036;Thumb Up
13487;Thumb Down
71352;Pulling Hand In
66373;Rolling Hand Backward
79753;Pulling Two Fingers In
120188;Sliding Two Fingers Left
12860;Doing other things
19869;Pushing Two Fingers Away
144189;Thumb Up
47795;Swiping Up
45158;Zooming In With Two Fingers
109653;Doing other things
108673;Swiping Up
15441;Doing other things
12920;Sliding Two Fingers Up
44465;Doing other things
94778;Thumb Down
93621;Zooming In With Full Hand
112382;Swiping Right
60008;Pushing Two Fingers Away
120175;Sliding Two Fingers Down
144339;Rolling Hand Forward
108017;Pulling Hand In
35298;Turning Hand Clockwise
78168;Zooming In With Two Fingers
122239;Shaking Hand
111026;Rolling Hand Forward
144704;Sliding Two Fingers Right
37357;Pulling Hand In
105232;Pushing Hand Away
79654;Pulling Two Fingers In
16822;Sliding Two Fingers Left
87368;Sliding Two Fingers Down
135154;Pulling Hand In
59471;Sliding Two Fingers Right
129223;Zooming In With Two Fingers
107228;Pulling Two Fingers In
120402;Pushing Two Fingers Away
104341;Swiping Up
9845;Swiping Right
113455;Drumming Fingers
138104;Turning Hand Counterclockwise
86761;Zooming Out With Full Hand
22190;Turning Hand Counterclockwise
118914;Sliding Two Fingers Right
120607;Swiping Left
39189;Swiping Left
99123;Swiping Up
131372;Pushing Two Fingers Away
58877;Zooming Out With Full Hand
51603;Pushing Hand Away
80495;Sliding Two Fingers Right
124226;Thumb Up
83672;Rolling Hand Backward
123540;Swiping Up
128026;Zooming In With Two Fingers
30281;Zooming In With Full Hand
17228;Sliding Two Fingers Right
135628;Doing other things
66486;Pulling Two Fingers In
59235;Zooming In With Two Fingers
118356;Swiping Left
110195;Drumming Fingers
9603;Zooming Out With Two Fingers
122567;Sliding Two Fingers Right
71181;Swiping Left
131836;Drumming Fingers
31048;Pushing Hand Away
76138;Swiping Right
14509;Sliding Two Fingers Up
86532;Pushing Two Fingers Away
83841;No gesture
106440;Pushing Two Fingers Away
60783;Swiping Right
50725;Turning Hand Counterclockwise
102603;Turning Hand Counterclockwise
114972;Shaking Hand
90433;Doing other things
9072;Pulling Two Fingers In
51658;Zooming Out With Two Fingers
139318;Pulling Hand In
6421;Zooming In With Two Fingers
2881;Sliding Two Fingers Up
121286;Zooming In With Two Fingers
9542;Sliding Two Fingers Left
118128;Turning Hand Counterclockwise
4636;Doing other things
11609;Thumb Down
48376;Pulling Hand In
3700;Rolling Hand Forward
113510;Swiping Right
45263;Stop Sign
38941;Pushing Two Fingers Away
121513;Turning Hand Clockwise
51821;Rolling Hand Forward
143570;Doing other things
17233;No gesture
101762;Swiping Up
32434;Doing other things
34058;Turning Hand Counterclockwise
95613;Doing other things
27666;Turning Hand Clockwise
142675;Swiping Down
28678;Doing other things
110907;Doing other things
42068;Rolling Hand Forward
96355;Shaking Hand
14551;Swiping Left
116149;Thumb Up
68377;Zooming In With Full Hand
44349;Drumming Fingers
88212;Swiping Right
2998;Turning Hand Counterclockwise
29700;No gesture
28725;Shaking Hand
65605;Turning Hand Clockwise
101046;Shaking Hand
55489;Zooming Out With Two Fingers
72687;Pulling Two Fingers In
69329;Swiping Right
82132;Turning Hand Clockwise
89778;Swiping Right
55650;Sliding Two Fingers Down
38028;Sliding Two Fingers Up
72975;Thumb Down
29592;Zooming In With Full Hand
133049;Zooming In With Full Hand
1451;Drumming Fingers
13738;Drumming Fingers
80094;Thumb Up
6499;Zooming In With Full Hand
104479;Pushing Hand Away
88887;Shaking Hand
47692;Sliding Two Fingers Up
97831;Swiping Left
86997;Rolling Hand Backward
35054;Turning Hand Clockwise
14464;Pushing Hand Away
80587;Rolling Hand Backward
17983;Zooming In With Full Hand
92858;Turning Hand Clockwise
43636;Zooming Out With Two Fingers
59352;Pushing Hand Away
1915;Swiping Down
68626;Swiping Down
85954;Pulling Two Fingers In
146041;Stop Sign
47072;Swiping Up
22593;Zooming Out With Two Fingers
40004;Zooming In With Two Fingers
85111;Sliding Two Fingers Down
27534;Pushing Hand Away
6014;Swiping Down
26223;Sliding Two Fingers Down
127215;Zooming Out With Full Hand
110606;Sliding Two Fingers Down
8499;Pulling Two Fingers In
35438;Doing other things
24800;Shaking Hand
25543;Zooming In With Two Fingers
60644;No gesture
23812;Sliding Two Fingers Right
15097;Drumming Fingers
40435;Sliding Two Fingers Left
95516;Sliding Two Fingers Left
42400;Swiping Up
112588;Zooming In With Two Fingers
83422;Pushing Hand Away
64666;Swiping Left
121104;Thumb Down
99019;Pushing Two Fingers Away
88537;Stop Sign
29143;Turning Hand Clockwise
26960;Zooming Out With Full Hand
139958;Zooming Out With Two Fingers
107077;Doing other things
38884;Pulling Hand In
119150;Stop Sign
92932;Thumb Down
90058;Doing other things
31226;Zooming Out With Two Fingers
47894;Turning Hand Counterclockwise
141962;Pushing Hand Away
35967;Sliding Two Fingers Right
73872;Swiping Right
5274;Turning Hand Clockwise
56130;Swiping Left
44451;Rolling Hand Backward
11166;Zooming Out With Full Hand
140834;Swiping Down
911;Zooming In With Two Fingers
25187;Zooming In With Full Hand
133757;Rolling Hand Forward
35794;Thumb Down
28694;Swiping Down
91297;Zooming Out With Full Hand
27870;Doing other things
12927;Pulling Two Fingers In
74258;Sliding Two Fingers Right
22181;Shaking Hand
38808;Doing other things
102397;Swiping Right
100734;Drumming Fingers
136133;Pulling Two Fingers In
104526;Sliding Two Fingers Right
11623;Swiping Up
4579;Pulling Two Fingers In
55382;Pulling Two Fingers In
28198;Drumming Fingers
15001;Zooming Out With Full Hand
70350;Shaking Hand
109898;Pulling Two Fingers In
86873;Shaking Hand
118094;Sliding Two Fingers Left
14838;Turning Hand Counterclockwise
30361;Swiping Up
17216;Rolling Hand Backward
14319;Thumb Up
4526;Turning Hand Counterclockwise
141040;Sliding Two Fingers Left
37995;Zooming In With Full Hand
97161;Swiping Left
46607;Zooming Out With Full Hand
71389;Drumming Fingers
106452;Sliding Two Fingers Right
65073;Drumming Fingers
73240;No gesture
83792;Sliding Two Fingers Right
147507;Pulling Hand In
51014;Sliding Two Fingers Right
51845;Pulling Two Fingers In
570;Drumming Fingers
97917;Zooming In With Full Hand
16154;No gesture
54813;Zooming In With Two Fingers
30404;Turning Hand Counterclockwise
23847;Zooming Out With Two Fingers
56163;Zooming In With Two Fingers
133118;Sliding Two Fingers Down
141264;Rolling Hand Backward
79538;Swiping Right
54125;Doing other things
49061;Thumb Up
20508;Sliding Two Fingers Up
44048;Pulling Hand In
71454;Swiping Up
41561;Doing other things
92624;Rolling Hand Backward
59769;Zooming Out With Two Fingers
59093;Stop Sign
102371;Pushing Hand Away
43876;Shaking Hand
130852;Sliding Two Fingers Down
122743;Swiping Left
36144;Swiping Up
121594;No gesture
24594;Stop Sign
9783;Doing other things
58172;Turning Hand Counterclockwise
42175;Pulling Hand In
20860;Swiping Up
113341;Thumb Up
116459;Rolling Hand Backward
20159;Sliding Two Fingers Down
23251;No gesture
1036;Swiping Right
28439;Doing other things
84450;Pulling Two Fingers In
136089;Pushing Hand Away
85414;Swiping Right
74789;Sliding Two Fingers Down
126111;Doing other things
69747;Thumb Up
101821;Swiping Up
6063;Sliding Two Fingers Down
104307;Pulling Hand In
74435;Thumb Down
108100;Doing other things
60772;Stop Sign
78437;Turning Hand Counterclockwise
50064;Turning Hand Counterclockwise
65053;Zooming Out With Two Fingers
115068;Shaking Hand
128673;Zooming Out With Full Hand
105564;Pushing Two Fingers Away
38309;Drumming Fingers
15652;Pulling Hand In
70487;No gesture
102272;Rolling Hand Forward
82208;Pushing Two Fingers Away
47046;Zooming Out With Full Hand
62211;Pulling Two Fingers In
51762;Zooming In With Full Hand
104618;Stop Sign
82607;Zooming In With Two Fingers
63217;Turning Hand Clockwise
92085;Thumb Up
89327;Swiping Right
104161;Swiping Left
41334;Pulling Hand In
100560;Swiping Left
125086;Swiping Left
116398;Swiping Down
15076;Pushing Hand Away
133539;Pushing Hand Away
47133;Shaking Hand
94159;Turning Hand Counterclockwise
22389;Doing other things
14213;Sliding Two Fingers Left
111191;Zooming Out With Full Hand
44619;Stop Sign
33865;Zooming Out With Two Fingers
118108;Pulling Hand In
31257;Turning Hand Clockwise
142939;Pulling Two Fingers In
97275;Thumb Up
3246;Rolling Hand Backward
22381;Pulling Hand In
58772;Thumb Down
52846;Thumb Down
121177;Thumb Up
117712;Thumb Down
82638;Drumming Fingers
31414;Drumming Fingers
48899;Pushing Two Fingers Away
107693;Pushing Two Fingers Away
17683;Pulling Hand In
93663;Stop Sign
104278;Pulling Two Fingers In
36017;Turning Hand Counterclockwise
43184;Swiping Down
18877;Turning Hand Counterclockwise
111404;Rolling Hand Backward
106129;Turning Hand Counterclockwise
73721;Swiping Right
26944;Turning Hand Counterclockwise
131991;Swiping Right
18655;Pulling Two Fingers In
38036;Pulling Hand In
7290;Sliding Two Fingers Right
41728;Swiping Up
81121;Rolling Hand Forward
12589;Sliding Two Fingers Left
41161;Swiping Left
140763;Swiping Right
11947;Swiping Left
100777;Pushing Hand Away
29472;Pulling Hand In
74255;Sliding Two Fingers Up
117681;Swiping Right
101087;Zooming In With Two Fingers
70368;Swiping Left
112130;Swiping Up
87594;Doing other things
80213;Sliding Two Fingers Left
19939;Pushing Two Fingers Away
9069;Sliding Two Fingers Up
51223;Rolling Hand Forward
114194;Doing other things
68192;Sliding Two Fingers Left
134280;Sliding Two Fingers Up
118766;Zooming Out With Two Fingers
124336;Sliding Two Fingers Right
103591;Stop Sign
130139;Thumb Up
53870;Shaking Hand
119527;Sliding Two Fingers Up
73441;Pulling Hand In
26402;Doing other things
64285;Pulling Hand In
79516;Sliding Two Fingers Left
34228;Zooming Out With Full Hand
19016;Shaking Hand
69720;Thumb Up
146557;Pushing Hand Away
122240;Stop Sign
75272;Swiping Up
26310;Zooming In With Full Hand
17765;Thumb Down
116844;Turning Hand Counterclockwise
53392;Sliding Two Fingers Left
105836;Thumb Up
36436;Swiping Up
87232;Swiping Down
90290;Zooming Out With Two Fingers
31570;Turning Hand Counterclockwise
147854;Doing other things
41553;Swiping Down
132217;Zooming In With Two Fingers
60212;Swiping Down
139331;Thumb Up
104890;Rolling Hand Backward
135389;Zooming In With Full Hand
85479;Turning Hand Counterclockwise
68194;Doing other things
86842;Sliding Two Fingers Right
13732;Turning Hand Counterclockwise
66165;Turning Hand Counterclockwise
94377;Pulling Hand In
126026;Zooming Out With Two Fingers
125333;Turning Hand Counterclockwise
19756;Rolling Hand Backward
92926;Stop Sign
122757;Doing other things
37734;Sliding Two Fingers Up
68176;Pulling Two Fingers In
68957;Rolling Hand Backward
69562;Zooming Out With Full Hand
34662;Rolling Hand Backward
84525;Shaking Hand
106869;Pulling Two Fingers In
103050;Rolling Hand Forward
100750;Zooming Out With Full Hand
77964;Pushing Hand Away
97718;Swiping Right
73346;Zooming Out With Two Fingers
10579;Sliding Two Fingers Down
27160;Drumming Fingers
128515;Pulling Two Fingers In
79547;Pulling Hand In
30156;Zooming In With Full Hand
9497;Pushing Hand Away
49029;Swiping Left
70622;Doing other things
120460;Swiping Down
43151;Thumb Up
107443;Thumb Up
23451;Pulling Two Fingers In
66219;Swiping Right
102875;Swiping Down
100685;Pushing Two Fingers Away
120615;Sliding Two Fingers Up
134138;Rolling Hand Backward
55691;Sliding Two Fingers Up
119897;Turning Hand Counterclockwise
27591;Rolling Hand Forward
118858;Zooming Out With Full Hand
98215;Thumb Up
73286;Swiping Right
128289;Rolling Hand Forward
33259;Rolling Hand Backward
88741;Zooming In With Full Hand
92343;Zooming In With Full Hand
70387;Swiping Left
52811;Sliding Two Fingers Up
135325;Swiping Up
101499;Doing other things
106621;No gesture
130207;Pulling Two Fingers In
9928;Zooming In With Full Hand
12823;Doing other things
22595;Pulling Two Fingers In
97986;Sliding Two Fingers Down
144072;Pushing Hand Away
52653;Swiping Left
101669;Doing other things
132623;Turning Hand Clockwise
1961;Zooming Out With Two Fingers
95518;Pulling Hand In
21354;Turning Hand Counterclockwise
14289;Sliding Two Fingers Left
41473;Zooming In With Two Fingers
138950;Drumming Fingers
66629;Swiping Right
71822;Drumming Fingers
141608;Doing other things
113768;Zooming Out With Full Hand
42387;Stop Sign
2185;Doing other things
68855;Shaking Hand
108481;Turning Hand Counterclockwise
88814;Pushing Hand Away
21336;Swiping Down
138991;Pushing Hand Away
135145;Pulling Two Fingers In
3275;Sliding Two Fingers Up
49191;Doing other things
13204;Turning Hand Clockwise
104773;Rolling Hand Forward
109270;Swiping Right
138946;No gesture
128777;Zooming In With Two Fingers
49635;Doing other things
49429;Turning Hand Counterclockwise
116270;Stop Sign
101538;Thumb Down
97390;Zooming In With Full Hand
143069;Rolling Hand Forward
94877;Shaking Hand
83717;Turning Hand Counterclockwise
107097;Pulling Hand In
34429;Pushing Two Fingers Away
9427;Pushing Hand Away
10155;Sliding Two Fingers Left
103632;Rolling Hand Forward
3810;Thumb Down
52472;Turning Hand Clockwise
89568;Swiping Right
86849;Thumb Up
2200;Swiping Left
143694;Zooming Out With Full Hand
2367;Pulling Two Fingers In
22695;Pushing Two Fingers Away
78049;Turning Hand Clockwise
863;Zooming Out With Two Fingers
79678;Swiping Right
22299;Swiping Right
109764;Sliding Two Fingers Right
91135;Swiping Down
58979;Zooming In With Full Hand
14851;Zooming Out With Two Fingers
44953;Swiping Right
102376;Pushing Hand Away
38631;Zooming Out With Two Fingers
139597;Sliding Two Fingers Right
114830;Stop Sign
27528;Pushing Two Fingers Away
123023;Thumb Down
115633;Pulling Two Fingers In
5583;Swiping Down
93975;Thumb Down
72538;Doing other things
40045;Zooming Out With Full Hand
22594;Shaking Hand
45058;Rolling Hand Backward
53377;Pushing Hand Away
37975;Swiping Left
13984;Sliding Two Fingers Down
48053;Sliding Two Fingers Down
61618;Doing other things
117208;Rolling Hand Forward
106839;Thumb Up
92825;Zooming Out With Full Hand
24504;Sliding Two Fingers Down
131499;Pulling Two Fingers In
2795;Stop Sign
119385;Drumming Fingers
82435;Thumb Up
26072;Zooming In With Two Fingers
87093;Zooming In With Full Hand
91994;Drumming Fingers
79492;Pulling Hand In
131209;Zooming In With Two Fingers
86441;Doing other things
94532;Pulling Two Fingers In
99487;No gesture
21460;Rolling Hand Backward
50102;Doing other things
108333;Zooming In With Two Fingers
29026;Stop Sign
38438;Zooming In With Full Hand
118842;Rolling Hand Forward
19354;Pulling Hand In
121290;Pushing Two Fingers Away
17359;Stop Sign
68341;Doing other things
52667;Thumb Down
56951;Swiping Down
70243;Zooming In With Full Hand
66660;Drumming Fingers
45236;Swiping Left
74919;Doing other things
94058;Swiping Up
63660;No gesture
24880;Sliding Two Fingers Left
64462;Rolling Hand Backward
53670;Turning Hand Clockwise
70468;Zooming In With Two Fingers
57715;Pushing Two Fingers Away
112134;Stop Sign
118545;Zooming In With Full Hand
50536;Thumb Down
32027;Pulling Two Fingers In
105828;Thumb Up
130458;Pushing Two Fingers Away
32741;Swiping Left
96377;Turning Hand Clockwise
134895;Thumb Down
99352;Sliding Two Fingers Left
31433;Swiping Up
85272;Zooming In With Two Fingers
139122;Shaking Hand
71193;Sliding Two Fingers Up
54087;Thumb Down
5532;Turning Hand Counterclockwise
99378;Sliding Two Fingers Up
128995;Sliding Two Fingers Up
54425;Turning Hand Clockwise
90678;Zooming In With Full Hand
19173;Sliding Two Fingers Down
86494;Turning Hand Counterclockwise
51004;No gesture
36939;Pulling Hand In
73406;Swiping Down
18093;Turning Hand Clockwise
122827;Sliding Two Fingers Left
18514;Swiping Left
83078;Turning Hand Counterclockwise
41515;Pushing Hand Away
50208;Zooming In With Two Fingers
45081;Shaking Hand
75752;Rolling Hand Forward
34005;Shaking Hand
144635;No gesture
57693;Thumb Up
49459;Shaking Hand
102491;Pulling Hand In
138145;Thumb Up
68057;Zooming Out With Full Hand
86162;Thumb Down
146866;No gesture
72039;Drumming Fingers
99151;Sliding Two Fingers Right
60173;Drumming Fingers
40261;Turning Hand Counterclockwise
136819;Drumming Fingers
82248;Doing other things
108207;Stop Sign
62050;Shaking Hand
35875;Swiping Up
32632;Pulling Hand In
77819;Rolling Hand Backward
109127;Thumb Up
105737;Pushing Two Fingers Away
78589;Drumming Fingers
131219;Zooming Out With Full Hand
38008;Zooming Out With Two Fingers
133157;Doing other things
129989;Turning Hand Counterclockwise
106659;Zooming In With Full Hand
15554;Rolling Hand Backward
110364;Rolling Hand Backward
142879;Thumb Up
16423;Zooming In With Two Fingers
26810;Pushing Hand Away
44113;Sliding Two Fingers Left
62339;Zooming Out With Full Hand
78890;Thumb Up
87181;Shaking Hand
5446;Pulling Two Fingers In
56903;Pushing Two Fingers Away
90861;Pushing Two Fingers Away
24268;Swiping Up
118809;Pulling Hand In
74305;Rolling Hand Forward
104675;Turning Hand Clockwise
9562;Swiping Left
102957;Swiping Up
59835;Swiping Right
102077;Swiping Left
135065;Zooming In With Two Fingers
67256;No gesture
114070;Swiping Left
8259;Sliding Two Fingers Left
107246;Rolling Hand Forward
39383;Sliding Two Fingers Left
5180;Stop Sign
145821;Swiping Down
83667;Doing other things
114700;Pushing Two Fingers Away
40323;Rolling Hand Backward
16648;Turning Hand Counterclockwise
86840;Stop Sign
55842;Shaking Hand
12320;Zooming Out With Full Hand
108030;Zooming In With Full Hand
110674;Pulling Two Fingers In
58818;Pulling Two Fingers In
97530;Rolling Hand Backward
2542;Shaking Hand
61694;Sliding Two Fingers Left
11219;Swiping Left
97253;No gesture
76950;Sliding Two Fingers Up
46332;Thumb Down
84093;Pushing Two Fingers Away
124369;Thumb Up
108316;Sliding Two Fingers Right
69461;Sliding Two Fingers Right
87045;Swiping Right
66261;Drumming Fingers
28339;Zooming Out With Full Hand
46492;No gesture
5570;Zooming Out With Two Fingers
147500;Pushing Hand Away
6510;Zooming In With Two Fingers
49231;Sliding Two Fingers Left
112757;Turning Hand Counterclockwise
136902;Drumming Fingers
77147;Sliding Two Fingers Down
78587;Sliding Two Fingers Down
47466;Turning Hand Clockwise
126034;Pulling Hand In
128346;Rolling Hand Backward
32155;Sliding Two Fingers Right
66966;Rolling Hand Backward
33589;Rolling Hand Backward
93960;Sliding Two Fingers Right
72964;Pulling Two Fingers In
48162;Swiping Left
69355;Turning Hand Counterclockwise
6242;Shaking Hand
81399;Zooming Out With Two Fingers
42095;Rolling Hand Backward
28348;Rolling Hand Backward
73177;Zooming Out With Full Hand
57351;Thumb Up
9528;Zooming Out With Full Hand
131750;Sliding Two Fingers Right
108258;Rolling Hand Forward
61098;Sliding Two Fingers Left
6845;Rolling Hand Backward
133486;Thumb Down
126393;Thumb Down
953;Swiping Up
17986;Turning Hand Clockwise
96997;Sliding Two Fingers Down
54693;Swiping Left
75793;Stop Sign
36764;Turning Hand Clockwise
42200;Zooming Out With Full Hand
120407;Swiping Down
74072;Sliding Two Fingers Left
126219;Turning Hand Counterclockwise
128287;Zooming In With Full Hand
124719;Zooming Out With Two Fingers
132437;Swiping Up
9310;Swiping Up
32571;Rolling Hand Backward
66821;Swiping Up
3573;Rolling Hand Forward
56569;Thumb Up
103675;Swiping Up
141536;Sliding Two Fingers Down
109750;Thumb Down
92421;Pulling Two Fingers In
61340;Drumming Fingers
17455;No gesture
63789;Swiping Down
40403;Pushing Hand Away
73461;Pulling Hand In
94966;Pulling Two Fingers In
115621;Swiping Left
103532;Pulling Hand In
20979;Sliding Two Fingers Up
83712;Pulling Hand In
128217;Doing other things
142752;Stop Sign
132881;Rolling Hand Backward
10121;Sliding Two Fingers Left
53300;Thumb Up
84724;Thumb Down
116321;Doing other things
139985;Sliding Two Fingers Up
109739;Zooming In With Full Hand
144981;Swiping Left
58437;Sliding Two Fingers Right
52280;Swiping Down
12576;Sliding Two Fingers Left
32529;Drumming Fingers
142160;Zooming In With Full Hand
15678;Swiping Left
107625;Stop Sign
132306;Zooming In With Two Fingers
117292;Zooming Out With Full Hand
97254;Sliding Two Fingers Up
5944;Thumb Up
1296;Drumming Fingers
35710;Sliding Two Fingers Right
5093;Rolling Hand Backward
67325;Zooming In With Two Fingers
20298;Swiping Down
39943;Zooming Out With Full Hand
133061;Thumb Up
106830;Swiping Up
12187;Zooming In With Two Fingers
84837;Swiping Up
97240;Shaking Hand
43224;Zooming In With Two Fingers
37895;Swiping Down
142843;Pushing Hand Away
122005;Swiping Up
44976;Swiping Left
85140;Sliding Two Fingers Left
73688;Turning Hand Clockwise
78788;No gesture
24473;Zooming In With Two Fingers
86788;Doing other things
34908;Swiping Left
47924;Thumb Up
29057;Turning Hand Clockwise
20801;Zooming Out With Two Fingers
62633;Shaking Hand
23278;Zooming In With Full Hand
9666;Zooming Out With Two Fingers
109695;Zooming In With Two Fingers
37901;Drumming Fingers
38970;Pushing Hand Away
97318;Zooming Out With Two Fingers
142308;Turning Hand Counterclockwise
145772;No gesture
74446;Doing other things
78785;Doing other things
29665;Swiping Left
10808;Thumb Up
87279;Swiping Up
44308;Turning Hand Clockwise
143470;Stop Sign
114389;Zooming Out With Two Fingers
146084;Zooming In With Two Fingers
32447;Drumming Fingers
75261;Pulling Two Fingers In
87959;Zooming In With Two Fingers
93106;Pulling Two Fingers In
122977;Zooming Out With Full Hand
13347;Thumb Down
141107;Doing other things
36463;Drumming Fingers
66697;Swiping Left
132447;No gesture
81938;Zooming In With Two Fingers
98397;Pushing Two Fingers Away
81855;Shaking Hand
31277;Sliding Two Fingers Left
88268;Pulling Hand In
112449;Sliding Two Fingers Right
15529;Drumming Fingers
3374;Sliding Two Fingers Right
113851;Swiping Left
68197;Sliding Two Fingers Left
62582;Swiping Up
50081;Drumming Fingers
40291;Swiping Right
44702;Pushing Two Fingers Away
8480;Turning Hand Clockwise
74699;Doing other things
68322;Swiping Down
3336;Swiping Up
94300;Zooming Out With Two Fingers
16863;Zooming Out With Two Fingers
27447;Swiping Up
74593;Sliding Two Fingers Right
82306;Turning Hand Counterclockwise
28165;Swiping Up
79977;Zooming Out With Full Hand
1654;Zooming Out With Two Fingers
58715;Zooming Out With Full Hand
36773;Pulling Hand In
146433;Turning Hand Counterclockwise
21978;No gesture
147660;Stop Sign
89245;Shaking Hand
1320;Sliding Two Fingers Down
137321;Doing other things
6530;Sliding Two Fingers Up
36991;Pulling Two Fingers In
109950;Sliding Two Fingers Down
116921;Doing other things
2588;Pushing Two Fingers Away
121514;Turning Hand Clockwise
5136;Pulling Hand In
142305;Rolling Hand Backward
67898;Swiping Down
138754;Stop Sign
138061;Thumb Down
81011;No gesture
106432;Sliding Two Fingers Down
93919;Drumming Fingers
106844;Rolling Hand Backward
108233;Sliding Two Fingers Down
116272;Rolling Hand Forward
47699;Stop Sign
144151;Swiping Left
2714;Sliding Two Fingers Down
141526;Sliding Two Fingers Up
145409;Doing other things
25217;Sliding Two Fingers Right
116597;Swiping Down
77918;Sliding Two Fingers Up
65663;Zooming Out With Two Fingers
40586;Zooming Out With Two Fingers
17072;Sliding Two Fingers Down
52868;Thumb Down
133072;Pushing Hand Away
5950;Swiping Right
15845;Turning Hand Clockwise
28860;Doing other things
101120;Doing other things
56007;Rolling Hand Backward
48656;Shaking Hand
100822;Swiping Down
117488;Turning Hand Clockwise
64250;Turning Hand Counterclockwise
92659;Pulling Two Fingers In
129341;Doing other things
15094;Stop Sign
117465;Doing other things
126375;Pulling Hand In
135269;Swiping Right
114762;Pulling Hand In
58222;Doing other things
102785;Turning Hand Clockwise
136197;Pushing Hand Away
93205;Shaking Hand
139211;Sliding Two Fingers Down
122501;Shaking Hand
138375;Zooming Out With Full Hand
82603;Pushing Two Fingers Away
70102;Sliding Two Fingers Down
74028;Swiping Down
67335;Pulling Hand In
140708;Drumming Fingers
29522;Turning Hand Counterclockwise
46533;Stop Sign
81967;Thumb Up
12826;Doing other things
51437;Turning Hand Counterclockwise
21679;Rolling Hand Backward
6830;Zooming Out With Two Fingers
128447;Doing other things
38342;Pulling Two Fingers In
87355;Zooming In With Full Hand
107346;Sliding Two Fingers Down
52584;Thumb Up
89625;Shaking Hand
89876;Doing other things
1241;Zooming In With Full Hand
43824;Sliding Two Fingers Right
106470;Swiping Down
28827;Swiping Left
901;Pushing Hand Away
91825;Pulling Two Fingers In
46680;Stop Sign
